unit_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21
37,11,0.007,0.0004,100.0,518.67,642.61,1581.38,1402.61,14.62,21.61,554.28,2388.09,9041.31,1.3,47.48,521.56,2388.1,8123.79,8.4051,0.03,394,2388,100.0,38.81,23.2653
37,12,-0.0045,0.0,100.0,518.67,643.03,1595.92,1408.37,14.62,21.61,553.59,2388.1,9047.06,1.3,47.35,521.44,2388.1,8128.02,8.4237,0.03,392,2388,100.0,38.97,23.4243
37,13,-0.0025,0.0001,100.0,518.67,642.46,1591.6,1412.52,14.62,21.61,553.71,2388.08,9053.06,1.3,47.54,521.78,2388.09,8123.54,8.4379,0.03,391,2388,100.0,38.97,23.3851
37,14,-0.0039,0.0003,100.0,518.67,643.24,1591.89,1401.8,14.62,21.61,553.78,2388.12,9055.67,1.3,47.41,521.68,2388.14,8131.0,8.4266,0.03,393,2388,100.0,38.8,23.345
37,15,0.0032,0.0003,100.0,518.67,642.34,1594.41,1404.49,14.62,21.61,553.5,2388.06,9045.05,1.3,47.53,521.72,2388.11,8126.83,8.4421,0.03,393,2388,100.0,39.04,23.3592
37,16,0.0019,-0.0002,100.0,518.67,642.33,1587.32,1408.82,14.62,21.61,554.09,2388.04,9049.37,1.3,47.54,521.24,2388.16,8133.05,8.4128,0.03,393,2388,100.0,38.97,23.1965
37,17,0.0007,-0.0003,100.0,518.67,642.32,1587.45,1413.91,14.62,21.61,554.34,2388.12,9047.32,1.3,47.43,521.94,2388.1,8128.72,8.4158,0.03,392,2388,100.0,38.66,23.3304
37,18,0.0003,-0.0004,100.0,518.67,642.52,1595.98,1408.33,14.62,21.61,553.4,2388.04,9047.15,1.3,47.47,521.73,2388.13,8128.47,8.4277,0.03,394,2388,100.0,38.89,23.3713
37,19,0.0007,-0.0003,100.0,518.67,642.64,1584.77,1403.72,14.62,21.61,553.96,2388.07,9048.64,1.3,47.46,521.75,2388.12,8130.34,8.426,0.03,392,2388,100.0,38.85,23.3438
37,20,0.0057,0.0003,100.0,518.67,642.32,1592.11,1407.08,14.62,21.61,553.23,2388.06,9041.88,1.3,47.45,521.35,2388.06,8124.57,8.4123,0.03,393,2388,100.0,38.83,23.2338
37,21,-0.0001,0.0001,100.0,518.67,643.06,1588.47,1401.8,14.62,21.61,553.74,2388.07,9042.21,1.3,47.57,521.21,2388.13,8121.33,8.4245,0.03,393,2388,100.0,38.85,23.3026
37,22,0.0032,-0.0001,100.0,518.67,642.52,1591.28,1410.47,14.62,21.61,554.03,2388.09,9044.74,1.3,47.5,521.44,2388.09,8120.54,8.424,0.03,392,2388,100.0,38.82,23.3173
37,23,-0.0023,0.0001,100.0,518.67,642.29,1589.51,1409.31,14.62,21.61,554.34,2388.1,9045.04,1.3,47.42,521.38,2388.1,8120.53,8.4339,0.03,391,2388,100.0,38.96,23.2952
37,24,-0.001,0.0003,100.0,518.67,642.4,1591.92,1409.21,14.62,21.61,553.37,2388.11,9044.73,1.3,47.29,521.63,2388.11,8122.41,8.4412,0.03,394,2388,100.0,39.03,23.3359
37,25,0.0018,-0.0003,100.0,518.67,642.71,1586.02,1399.81,14.62,21.61,553.95,2388.1,9050.83,1.3,47.54,521.84,2388.08,8122.29,8.4139,0.03,393,2388,100.0,38.91,23.3409
37,26,-0.0047,0.0001,100.0,518.67,642.42,1594.25,1414.05,14.62,21.61,553.07,2388.12,9047.02,1.3,47.53,521.39,2388.14,8128.52,8.4296,0.03,393,2388,100.0,38.9,23.3782
37,27,0.0001,0.0001,100.0,518.67,643.07,1588.2,1404.08,14.62,21.61,553.52,2388.12,9051.33,1.3,47.49,521.44,2388.1,8129.74,8.4047,0.03,393,2388,100.0,38.98,23.4082
37,28,0.0017,-0.0003,100.0,518.67,642.21,1581.71,1401.31,14.62,21.61,554.1,2388.05,9039.75,1.3,47.48,521.9,2388.1,8127.02,8.4521,0.03,392,2388,100.0,38.84,23.2769
37,29,-0.0014,0.0003,100.0,518.67,642.39,1590.63,1409.33,14.62,21.61,554.52,2388.11,9049.22,1.3,47.46,521.68,2388.15,8132.09,8.4431,0.03,393,2388,100.0,38.84,23.3194
37,30,-0.003,0.0002,100.0,518.67,642.22,1584.79,1412.19,14.62,21.61,553.39,2388.09,9045.62,1.3,47.57,521.84,2388.08,8123.37,8.4157,0.03,392,2388,100.0,38.92,23.322
37,31,0.0026,0.0003,100.0,518.67,642.39,1587.81,1404.79,14.62,21.61,553.72,2388.13,9044.68,1.3,47.57,521.31,2388.1,8123.31,8.4139,0.03,393,2388,100.0,38.96,23.3071
37,32,0.0003,-0.0002,100.0,518.67,642.64,1582.31,1409.24,14.62,21.61,553.82,2388.16,9036.3,1.3,47.58,521.86,2388.06,8125.6,8.4357,0.03,393,2388,100.0,39.07,23.236
37,33,-0.0027,0.0002,100.0,518.67,642.67,1590.11,1402.02,14.62,21.61,553.48,2388.09,9047.83,1.3,47.56,521.96,2388.15,8127.28,8.4365,0.03,392,2388,100.0,38.96,23.4055
37,34,-0.0009,-0.0004,100.0,518.67,642.58,1585.84,1406.21,14.62,21.61,553.95,2388.13,9057.51,1.3,47.31,521.91,2388.03,8123.97,8.4177,0.03,392,2388,100.0,38.9,23.3303
37,35,0.0026,-0.0003,100.0,518.67,642.14,1585.78,1405.47,14.62,21.61,554.01,2388.13,9042.51,1.3,47.54,521.24,2388.08,8127.25,8.4185,0.03,392,2388,100.0,38.9,23.2039
37,36,-0.0005,0.0001,100.0,518.67,642.56,1583.7,1401.22,14.62,21.61,553.08,2388.05,9044.77,1.3,47.46,522.36,2388.14,8125.8,8.4442,0.03,392,2388,100.0,38.97,23.3966
37,37,0.0006,-0.0003,100.0,518.67,642.94,1587.96,1407.31,14.62,21.61,553.85,2388.08,9049.02,1.3,47.53,521.53,2388.08,8124.59,8.4299,0.03,391,2388,100.0,38.96,23.3027
37,38,-0.0012,-0.0,100.0,518.67,642.68,1592.84,1413.0,14.62,21.61,553.59,2388.09,9045.3,1.3,47.53,521.72,2388.12,8124.35,8.4251,0.03,393,2388,100.0,38.84,23.3244
37,39,0.0016,0.0004,100.0,518.67,642.39,1589.76,1400.73,14.62,21.61,554.17,2388.11,9052.8,1.3,47.32,521.79,2388.14,8128.21,8.4036,0.03,393,2388,100.0,39.02,23.268
37,40,-0.0001,0.0003,100.0,518.67,642.79,1585.6,1399.48,14.62,21.61,553.85,2388.08,9044.98,1.3,47.39,521.25,2388.13,8121.51,8.4136,0.03,391,2388,100.0,39.08,23.2388
37,41,-0.0029,-0.0003,100.0,518.67,642.45,1584.82,1402.73,14.62,21.61,552.91,2388.12,9047.4,1.3,47.36,521.56,2388.13,8129.21,8.4021,0.03,393,2388,100.0,38.85,23.32
37,42,0.0013,0.0002,100.0,518.67,642.73,1584.07,1403.36,14.62,21.61,553.41,2388.11,9034.32,1.3,47.38,522.03,2388.1,8130.47,8.4654,0.03,392,2388,100.0,38.87,23.2979
37,43,-0.0011,-0.0,100.0,518.67,642.59,1580.0,1407.56,14.62,21.61,553.29,2388.1,9041.93,1.3,47.48,521.7,2388.1,8128.4,8.4499,0.03,393,2388,100.0,38.85,23.3694
37,44,-0.0016,0.0003,100.0,518.67,642.19,1593.57,1411.21,14.62,21.61,553.5,2388.12,9040.52,1.3,47.49,521.3,2388.17,8124.42,8.444,0.03,392,2388,100.0,38.88,23.2111
37,45,0.003,-0.0002,100.0,518.67,642.55,1585.72,1406.68,14.62,21.61,553.88,2388.14,9046.28,1.3,47.68,521.85,2388.05,8126.67,8.435,0.03,392,2388,100.0,38.72,23.3284
37,46,0.0027,-0.0,100.0,518.67,642.77,1586.48,1405.59,14.62,21.61,553.94,2388.11,9045.47,1.3,47.3,522.11,2388.11,8127.52,8.4227,0.03,392,2388,100.0,39.0,23.2755
37,47,0.0048,-0.0005,100.0,518.67,642.5,1588.93,1403.14,14.62,21.61,553.71,2388.11,9036.06,1.3,47.47,521.81,2388.06,8124.61,8.4613,0.03,393,2388,100.0,39.1,23.3444
37,48,-0.0012,-0.0003,100.0,518.67,642.33,1586.64,1401.04,14.62,21.61,553.6,2388.14,9048.65,1.3,47.59,521.59,2388.12,8124.65,8.406,0.03,392,2388,100.0,38.8,23.3524
37,49,-0.0009,-0.0004,100.0,518.67,642.35,1586.63,1406.91,14.62,21.61,553.15,2388.12,9046.52,1.3,47.45,521.92,2388.08,8127.76,8.4418,0.03,392,2388,100.0,38.73,23.416
37,50,0.0,-0.0005,100.0,518.67,642.14,1587.79,1400.96,14.62,21.61,553.73,2388.16,9043.88,1.3,47.45,521.88,2388.07,8124.68,8.4407,0.03,393,2388,100.0,38.97,23.3188
37,51,-0.0003,-0.0001,100.0,518.67,642.05,1591.66,1404.84,14.62,21.61,553.35,2388.1,9042.18,1.3,47.49,522.0,2388.13,8124.96,8.4235,0.03,393,2388,100.0,38.91,23.2631
37,52,-0.0024,-0.0,100.0,518.67,642.54,1587.28,1398.83,14.62,21.61,553.57,2388.05,9044.02,1.3,47.44,521.73,2388.1,8130.06,8.4506,0.03,393,2388,100.0,38.97,23.3561
37,53,0.0007,0.0,100.0,518.67,642.5,1585.21,1402.36,14.62,21.61,553.37,2388.14,9039.24,1.3,47.35,521.46,2388.13,8124.51,8.4276,0.03,393,2388,100.0,38.97,23.247
37,54,0.0035,-0.0003,100.0,518.67,642.84,1595.39,1406.71,14.62,21.61,553.36,2388.1,9048.38,1.3,47.51,521.84,2388.1,8124.56,8.4198,0.03,392,2388,100.0,38.94,23.2281
37,55,-0.0028,-0.0001,100.0,518.67,642.24,1595.6,1404.91,14.62,21.61,552.65,2388.13,9048.35,1.3,47.59,521.39,2388.18,8129.0,8.4652,0.03,394,2388,100.0,38.73,23.3556
37,56,-0.0047,-0.0,100.0,518.67,642.49,1590.94,1410.27,14.62,21.61,553.78,2388.17,9048.07,1.3,47.54,521.48,2388.09,8132.81,8.4319,0.03,393,2388,100.0,38.93,23.3576
37,57,-0.0014,0.0001,100.0,518.67,642.86,1600.31,1399.77,14.62,21.61,552.73,2388.13,9032.79,1.3,47.48,521.45,2388.1,8125.13,8.445,0.03,392,2388,100.0,38.83,23.3823
37,58,-0.0019,0.0002,100.0,518.67,643.28,1582.94,1410.48,14.62,21.61,554.11,2388.12,9038.82,1.3,47.36,521.61,2388.11,8127.74,8.4104,0.03,393,2388,100.0,38.85,23.336
37,59,0.0027,0.0004,100.0,518.67,642.55,1595.46,1408.57,14.62,21.61,553.05,2388.11,9048.18,1.3,47.5,520.88,2388.15,8124.66,8.4292,0.03,393,2388,100.0,38.8,23.3332
37,60,0.0013,-0.0003,100.0,518.67,642.34,1585.25,1414.78,14.62,21.61,554.26,2388.14,9040.92,1.3,47.53,521.24,2388.13,8125.27,8.4282,0.03,392,2388,100.0,38.93,23.2334
37,61,0.0035,0.0003,100.0,518.67,642.45,1591.16,1400.18,14.62,21.61,553.54,2388.15,9046.19,1.3,47.52,521.55,2388.16,8126.77,8.4703,0.03,394,2388,100.0,38.89,23.2826
37,62,-0.0014,0.0004,100.0,518.67,642.61,1581.5,1402.58,14.62,21.61,553.89,2388.17,9050.07,1.3,47.66,521.0,2388.11,8120.52,8.4238,0.03,393,2388,100.0,38.9,23.2605
37,63,-0.001,-0.0001,100.0,518.67,642.24,1591.84,1403.74,14.62,21.61,553.42,2388.09,9050.05,1.3,47.44,521.95,2388.12,8121.31,8.4414,0.03,393,2388,100.0,38.8,23.2469
37,64,-0.002,-0.0001,100.0,518.67,642.81,1594.2,1409.64,14.62,21.61,553.51,2388.1,9039.4,1.3,47.39,521.22,2388.14,8125.12,8.436,0.03,393,2388,100.0,39.2,23.312
37,65,-0.0013,0.0004,100.0,518.67,642.52,1589.93,1408.69,14.62,21.61,553.37,2388.07,9039.19,1.3,47.6,521.68,2388.11,8128.66,8.4259,0.03,393,2388,100.0,38.69,23.3188
37,66,-0.0022,-0.0003,100.0,518.67,642.7,1590.27,1400.52,14.62,21.61,553.66,2388.08,9042.36,1.3,47.49,521.66,2388.15,8121.44,8.4468,0.03,392,2388,100.0,38.92,23.3215
37,67,0.0006,-0.0004,100.0,518.67,642.41,1593.17,1413.88,14.62,21.61,553.11,2388.09,9050.62,1.3,47.41,521.31,2388.13,8125.16,8.4489,0.03,394,2388,100.0,38.86,23.3045
37,68,0.0043,-0.0003,100.0,518.67,642.48,1586.68,1414.36,14.62,21.61,553.09,2388.14,9044.4,1.3,47.49,521.63,2388.12,8124.2,8.4769,0.03,392,2388,100.0,38.7,23.414
37,69,0.0002,0.0004,100.0,518.67,643.04,1584.36,1409.55,14.62,21.61,553.93,2388.14,9049.64,1.3,47.52,521.52,2388.1,8126.56,8.4417,0.03,393,2388,100.0,38.84,23.2232
37,70,0.001,0.0004,100.0,518.67,642.64,1591.47,1410.36,14.62,21.61,554.07,2388.12,9041.24,1.3,47.48,521.62,2388.13,8124.59,8.4332,0.03,392,2388,100.0,39.08,23.3232
37,71,0.0026,0.0004,100.0,518.67,643.18,1596.56,1408.8,14.62,21.61,553.11,2388.14,9047.93,1.3,47.69,521.47,2388.12,8124.71,8.4388,0.03,393,2388,100.0,38.9,23.2814
37,72,-0.0014,0.0004,100.0,518.67,642.81,1588.86,1412.05,14.62,21.61,553.01,2388.14,9043.99,1.3,47.6,521.7,2388.14,8128.16,8.465,0.03,393,2388,100.0,38.85,23.2723
37,73,-0.0024,-0.0004,100.0,518.67,642.85,1590.2,1407.48,14.62,21.61,553.37,2388.08,9037.43,1.3,47.3,521.2,2388.1,8125.55,8.4593,0.03,392,2388,100.0,38.8,23.3026
37,74,-0.0016,0.0003,100.0,518.67,642.22,1584.28,1409.37,14.62,21.61,552.95,2388.07,9037.22,1.3,47.46,521.63,2388.08,8124.58,8.4715,0.03,392,2388,100.0,39.05,23.3422
37,75,0.0015,-0.0005,100.0,518.67,642.68,1593.18,1411.24,14.62,21.61,553.65,2388.09,9047.28,1.3,47.64,521.53,2388.13,8126.98,8.4622,0.03,394,2388,100.0,38.67,23.2209
37,76,0.0038,-0.0002,100.0,518.67,642.79,1591.41,1406.27,14.62,21.61,553.36,2388.13,9043.94,1.3,47.68,521.35,2388.09,8127.71,8.4411,0.03,392,2388,100.0,39.02,23.3288
37,77,0.0027,0.0004,100.0,518.67,642.43,1594.22,1408.53,14.62,21.61,553.34,2388.13,9047.23,1.3,47.58,521.82,2388.16,8118.21,8.4256,0.03,393,2388,100.0,38.82,23.4415
37,78,-0.0019,-0.0002,100.0,518.67,642.76,1587.6,1411.61,14.62,21.61,553.71,2388.1,9048.23,1.3,47.62,521.38,2388.17,8123.06,8.4429,0.03,390,2388,100.0,39.04,23.3077
37,79,-0.0003,-0.0003,100.0,518.67,642.84,1582.68,1413.18,14.62,21.61,553.57,2388.09,9046.21,1.3,47.53,521.42,2388.11,8124.75,8.4368,0.03,392,2388,100.0,38.79,23.2713
37,80,-0.0038,0.0,100.0,518.67,642.75,1593.82,1406.21,14.62,21.61,553.14,2388.12,9042.24,1.3,47.52,521.24,2388.09,8123.32,8.4126,0.03,393,2388,100.0,38.88,23.311
37,81,0.0009,0.0002,100.0,518.67,642.67,1589.55,1405.92,14.62,21.61,553.28,2388.12,9041.82,1.3,47.59,521.32,2388.07,8126.57,8.4171,0.03,393,2388,100.0,38.85,23.2601
37,82,0.0009,0.0003,100.0,518.67,642.65,1585.97,1407.54,14.62,21.61,553.16,2388.08,9044.36,1.3,47.55,521.5,2388.1,8124.81,8.4355,0.03,392,2388,100.0,38.92,23.1745
37,83,-0.0012,0.0004,100.0,518.67,642.59,1587.24,1408.22,14.62,21.61,552.85,2388.14,9052.38,1.3,47.84,521.54,2388.15,8123.6,8.4693,0.03,393,2388,100.0,38.83,23.2861
37,84,0.0018,-0.0004,100.0,518.67,642.56,1588.8,1411.69,14.62,21.61,553.72,2388.12,9045.12,1.3,47.4,522.14,2388.1,8125.28,8.4607,0.03,391,2388,100.0,38.77,23.258
37,85,0.0035,0.0004,100.0,518.67,642.4,1589.23,1404.18,14.62,21.61,553.64,2388.12,9056.44,1.3,47.62,521.82,2388.11,8124.08,8.4146,0.03,394,2388,100.0,38.9,23.2472
37,86,0.002,0.0004,100.0,518.67,642.6,1591.05,1407.47,14.62,21.61,553.16,2388.1,9047.38,1.3,47.58,521.73,2388.17,8126.84,8.4486,0.03,392,2388,100.0,38.66,23.288
37,87,0.0027,-0.0004,100.0,518.67,642.38,1590.4,1406.92,14.62,21.61,552.78,2388.16,9041.15,1.3,47.39,520.98,2388.16,8119.16,8.4119,0.03,393,2388,100.0,38.76,23.2998
37,88,0.0033,-0.0005,100.0,518.67,642.83,1587.11,1404.05,14.62,21.61,552.99,2388.17,9046.34,1.3,47.52,521.24,2388.07,8121.6,8.4818,0.03,394,2388,100.0,38.73,23.4232
37,89,-0.0029,0.0004,100.0,518.67,643.14,1596.21,1410.57,14.62,21.61,553.64,2388.08,9047.96,1.3,47.69,521.39,2388.16,8121.51,8.4471,0.03,393,2388,100.0,38.83,23.3039
37,90,-0.0037,0.0,100.0,518.67,643.33,1587.6,1402.97,14.62,21.61,553.07,2388.16,9046.31,1.3,47.67,521.41,2388.15,8121.73,8.432,0.03,394,2388,100.0,38.81,23.1895
37,91,-0.0014,-0.0002,100.0,518.67,642.76,1588.03,1411.44,14.62,21.61,553.6,2388.16,9044.28,1.3,47.55,521.0,2388.09,8120.69,8.4685,0.03,392,2388,100.0,39.0,23.3672
37,92,-0.0004,0.0,100.0,518.67,642.21,1595.12,1411.27,14.62,21.61,552.97,2388.1,9049.74,1.3,47.56,520.91,2388.11,8124.01,8.4343,0.03,393,2388,100.0,38.71,23.2792
37,93,0.002,-0.0002,100.0,518.67,642.44,1589.43,1415.84,14.62,21.61,553.97,2388.19,9050.93,1.3,47.61,521.58,2388.17,8127.41,8.4452,0.03,394,2388,100.0,38.9,23.2977
37,94,-0.0005,0.0001,100.0,518.67,642.66,1588.44,1411.07,14.62,21.61,552.61,2388.17,9040.81,1.3,47.68,520.38,2388.16,8120.18,8.4288,0.03,391,2388,100.0,38.78,23.3459
37,95,0.0016,0.0002,100.0,518.67,642.91,1587.31,1408.24,14.62,21.61,552.84,2388.16,9043.79,1.3,47.46,521.44,2388.14,8124.71,8.4523,0.03,394,2388,100.0,38.8,23.2014
37,96,0.0001,-0.0001,100.0,518.67,642.64,1597.41,1403.71,14.62,21.61,553.59,2388.16,9048.82,1.3,47.72,521.75,2388.16,8121.9,8.4188,0.03,392,2388,100.0,38.83,23.1807
37,97,0.0013,0.0004,100.0,518.67,643.25,1595.02,1408.1,14.62,21.61,552.93,2388.08,9039.71,1.3,47.57,521.08,2388.15,8121.14,8.4485,0.03,393,2388,100.0,38.76,23.2951
37,98,0.0001,0.0004,100.0,518.67,642.51,1585.84,1406.89,14.62,21.61,552.76,2388.16,9038.68,1.3,47.45,521.04,2388.1,8121.55,8.4193,0.03,395,2388,100.0,38.72,23.2516
37,99,-0.0024,-0.0003,100.0,518.67,642.83,1595.02,1415.18,14.62,21.61,553.06,2388.19,9040.85,1.3,47.6,521.31,2388.19,8126.19,8.4941,0.03,393,2388,100.0,38.9,23.2972
37,100,0.0003,0.0004,100.0,518.67,642.25,1591.71,1406.54,14.62,21.61,553.08,2388.17,9038.85,1.3,47.71,521.34,2388.14,8124.29,8.4493,0.03,393,2388,100.0,38.79,23.3511
37,101,-0.0015,-0.0004,100.0,518.67,642.8,1582.79,1409.2,14.62,21.61,553.42,2388.15,9042.36,1.3,47.52,521.48,2388.16,8128.41,8.4577,0.03,392,2388,100.0,38.93,23.2037
37,102,-0.0001,-0.0004,100.0,518.67,642.82,1591.73,1412.22,14.62,21.61,552.7,2388.11,9032.69,1.3,47.73,521.28,2388.19,8121.28,8.4467,0.03,394,2388,100.0,38.61,23.3243
